CustomerKey,Prefix,FirstName,LastName,BirthDate,MyUnknownColumn,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Phone_number
12294,MR.,SHANE,KOVAR,12-01-1944,,M,M,shane7@learnsector.com,"$130,000 ",3,Bachelors,Management,Y,7042715738
12295,MR.,DWAYNE,GOMEZ,21-03-1945,,S,M,dwayne1@learnsector.com,"$60,000 ",3,Partial High School,Skilled Manual,Y,4646448267
12296,MR.,FRANCISCO,SARA,15-02-1945,,M,M,francisco11@learnsector.com,"$70,000 ",5,High School,Professional,N,201571103
12297,MRS.,FELICIA,BLANCO,01-08-1945,,S,F,felicia15@learnsector.com,"$80,000 ",5,Partial College,Professional,N,2377857218
12298,MRS.,CRYSTAL,ZENG,21-05-1945,,S,F,crystal1@learnsector.com,"$90,000 ",5,Partial College,Professional,N,4262134660
12299,MR.,WALTER,SERRANO,06-10-1945,,M,M,walter9@learnsector.com,"$150,000 ",3,Graduate Degree,Management,N,1983481725
12300,,ADRIANA,GONZALEZ,18-07-1946,,S,NA,adriana19@learnsector.com,"$80,000 ",5,Partial College,Professional,Y,7111966869
12301,MRS.,NICHOLE,NARA,12-05-1946,,S,F,nichole16@learnsector.com,"$100,000 ",2,Bachelors,Management,Y,926329897
12302,MR.,KEVIN,COLEMAN,03-02-1946,,M,M,kevin9@learnsector.com,"$100,000 ",2,Bachelors,Management,N,247854164
12303,MRS.,KRISTI,ALVAREZ,16-04-1946,,M,F,kristi1@learnsector.com,"$130,000 ",4,Partial College,Professional,Y,8699297255
12304,MR.,ALEJANDRO,ZHOU,06-05-1946,,S,M,alejandro11@learnsector.com,"$130,000 ",4,Partial College,Professional,N,4773808589
12305,MR.,XAVIER,BAILEY,07-06-1954,,M,M,xavier83@learnsector.com,"$80,000 ",4,Partial College,Professional,N,2992438888
12306,MR.,LOGAN,PARKER,06-06-1953,,M,M,logan27@learnsector.com,"$80,000 ",4,Partial College,Professional,Y,266468510
12307,MR.,BRAD,SHE,13-11-1954,,M,M,brad1@learnsector.com,"$90,000 ",4,High School,Professional,Y,2911294822
12308,MRS.,MARGARET,HE,25-04-1954,,M,F,margaret25@learnsector.com,"$100,000 ",3,High School,Professional,Y,4602328300
12309,MR.,OMAR,RAJE,10-05-1954,,S,M,omar34@learnsector.com,"$130,000 ",3,Partial College,Professional,N,2265872977
12310,MRS.,STACY,MUNOZ,07-11-1954,,S,F,stacy8@learnsector.com,"$130,000 ",3,High School,Professional,N,8275998480
12311,MR.,STANLEY,WEBER,19-06-1954,,S,M,stanley4@learnsector.com,"$130,000 ",4,High School,Professional,N,3042148141
12312,MR.,JAKE,ZHAO,11-10-1953,,M,M,jake10@learnsector.com,"$100,000 ",3,Bachelors,Management,Y,8919868274
12313,MR.,JAIME,CHANDE,06-05-1953,,S,M,jaime37@learnsector.com,"$100,000 ",3,Bachelors,Management,Y,1689114597
12314,MRS.,JILL,SUAREZ,20-09-1953,,M,F,jill27@learnsector.com,"$110,000 ",2,Bachelors,Management,Y,404645700
12315,MRS.,ANN,RODRIGUEZ,19-09-1953,,M,F,ann24@learnsector.com,"$130,000 ",4,Partial College,Professional,Y,8024782805
12316,MR.,ALEJANDRO,LUO,25-11-1953,,M,M,alejandro32@learnsector.com,"$130,000 ",5,Partial College,Professional,N,4801879630
12317,MR.,CARL,SHE,24-09-1953,,M,M,carl0@learnsector.com,"$150,000 ",2,Bachelors,Management,Y,400762926
12318,MS.,KRISTINA,SCHMIDT,05-03-1953,,M,F,kristina10@learnsector.com,"$170,000 ",0,Bachelors,Management,N,6924705044
12319,MRS.,SHANNON,YE,07-11-1952,,M,F,shannon10@learnsector.com,"$90,000 ",4,High School,Professional,Y,3168671478
12320,MRS.,CHERYL,ALVAREZ,17-06-1952,,S,F,cheryl6@learnsector.com,"$120,000 ",4,Partial College,Professional,Y,5776998154
12321,MRS.,ROSA,HU,15-02-1951,,M,F,rosa20@learnsector.com,"$70,000 ",5,Partial High School,Skilled Manual,Y,6845628566
12322,MRS.,KARI,MEHTA,08-02-1951,,M,F,kari14@learnsector.com,"$80,000 ",4,High School,Professional,Y,1404965793
12323,MR.,LAWRENCE,ALONSO,15-01-1951,,M,M,lawrence6@learnsector.com,"$80,000 ",4,High School,Professional,Y,8715899310
12324,MR.,DALE,LAL,27-02-1951,,S,M,dale7@learnsector.com,"$90,000 ",4,High School,Professional,Y,4009669362
12325,MRS.,GLORIA,MARTIN,18-03-1951,,M,F,gloria3@learnsector.com,"$130,000 ",4,High School,Professional,Y,9003095479
12326,MR.,GLENN,ZHOU,02-03-1951,,S,M,glenn9@learnsector.com,"$170,000 ",0,Partial College,Management,N,5066038230
12327,MR.,EDWIN,LIANG,18-01-1950,,S,M,edwin17@learnsector.com,"$100,000 ",3,Partial College,Management,Y,5141176342
12328,MR.,EUGENE,ZHAO,18-03-1950,,S,M,eugene14@learnsector.com,"$130,000 ",4,High School,Management,N,651819942
12329,MS.,BONNIE,SHAN,23-10-1950,,S,F,bonnie16@learnsector.com,"$170,000 ",0,Partial College,Management,N,393186381
12330,MR.,PRESTON,RAMAN,21-06-1949,,M,M,preston11@learnsector.com,"$100,000 ",3,Partial College,Management,Y,6352143023
12331,MRS.,MEAGAN,CHANDRA,17-07-1948,,S,F,meagan2@learnsector.com,"$70,000 ",5,Partial High School,Skilled Manual,Y,5366351863
12332,MR.,ANDRES,NARA,08-10-1948,,M,M,andres14@learnsector.com,"$90,000 ",4,High School,Management,Y,3919472905
12333,MR.,TERRANCE,RODRIGUEZ,18-11-1948,,M,M,terrance17@learnsector.com,"$90,000 ",4,High School,Management,N,1331492117
12334,MR.,ROY,JIMENEZ,20-08-1948,,M,M,roy26@learnsector.com,"$130,000 ",5,High School,Management,Y,2834838935
12335,MR.,FRANCISCO,ASHE,23-02-1948,,S,M,francisco7@learnsector.com,"$150,000 ",3,High School,Management,N,874823589
12336,MR.,WYATT,PRICE,07-09-1947,,S,M,wyatt52@learnsector.com,"$130,000 ",5,Graduate Degree,Professional,N,301697341
12337,MR.,DUSTIN,GOLDSTEIN,10-09-1975,,S,M,dustin20@learnsector.com,"$70,000 ",0,Bachelors,Professional,N,6479123221
12338,MS.,MONICA,VANCE,07-08-1976,,S,F,monica4@learnsector.com,"$70,000 ",0,Bachelors,Professional,N,924647919
12339,MR.,CLAYTON,JAI,07-08-1976,,S,M,clayton29@learnsector.com,"$70,000 ",0,Bachelors,Professional,N,8269562859
12340,MS.,STACY,DIAZ,11-05-1976,,S,F,stacy4@learnsector.com,"$70,000 ",0,Bachelors,Professional,Y,6915235046
12341,MS.,KATIE,KUMAR,09-09-1976,,M,F,katie10@learnsector.com,"$80,000 ",0,Bachelors,Professional,Y,1349634168
12342,MS.,MORGAN,YOUNG,03-09-1975,,M,F,morgan22@learnsector.com,"$70,000 ",0,Bachelors,Professional,Y,3873692335
12343,MS.,GLORIA,RUIZ,06-04-1974,,M,F,gloria4@learnsector.com,"$60,000 ",0,Bachelors,Professional,Y,3759116468
12344,MS.,DOMINIQUE,PEREZ,06-02-1975,,S,F,dominique18@learnsector.com,"$80,000 ",0,Bachelors,Professional,N,5754961225
12345,MS.,ALISON,RAJE,27-06-1975,,S,F,alison14@learnsector.com,"$80,000 ",0,Bachelors,Professional,Y,3412071335
12346,MR.,WESLEY,GAO,22-05-1975,,S,M,wesley15@learnsector.com,"$90,000 ",0,Bachelors,Professional,N,6757115852
12347,MS.,SUMMER,MADAN,21-02-1975,,M,F,summer6@learnsector.com,"$90,000 ",0,Bachelors,Professional,N,7895527317
12348,MR.,JIMMY,VAZQUEZ,24-02-1974,,M,M,jimmy18@learnsector.com,"$90,000 ",0,Bachelors,Professional,Y,4031945475
12349,MS.,LACEY,YUAN,26-07-1974,,S,F,lacey41@learnsector.com,"$90,000 ",0,Bachelors,Professional,Y,6279115520
12350,MR.,LOGAN,HERNANDEZ,25-02-1973,,M,M,logan44@learnsector.com,"$90,000 ",0,Bachelors,Professional,Y,4979286519
12351,MS.,CARA,ZHANG,10-02-1973,,M,F,cara0@learnsector.com,"$100,000 ",0,High School,Management,Y,1222513153
12352,MR.,RAMON,ZHANG,03-05-1973,,M,M,ramon0@learnsector.com,"$100,000 ",0,High School,Management,N,5824291194
12353,MR.,JOE,RAMOS,20-10-1973,,M,M,joe41@learnsector.com,"$110,000 ",0,Partial College,Management,N,3231709212
12354,MR.,LANCE,ORTEGA,08-07-1973,,M,M,lance22@learnsector.com,"$110,000 ",0,Partial College,Management,N,2054682268
12355,MS.,MONIQUE,ORTEGA,23-03-1973,,S,F,monique18@learnsector.com,"$120,000 ",0,Partial High School,Professional,Y,1037168190
12356,MS.,JULIA,WOOD,22-08-1971,,S,F,julia68@learnsector.com,"$90,000 ",0,Bachelors,Professional,N,5172582065
12357,MS.,SUSAN,LU,04-07-1971,,S,F,susan21@learnsector.com,"$100,000 ",0,High School,Management,Y,5404806797
12358,MS.,LACEY,RAJE,26-02-1970,,M,F,lacey4@learnsector.com,"$100,000 ",0,Partial High School,Professional,Y,1895745041
12359,MRS.,VERONICA,RAMAN,19-02-1970,,M,F,veronica13@learnsector.com,"$130,000 ",5,Graduate Degree,Professional,Y,9229467804
12361,MRS.,DANA,DIAZ,04-01-1971,,M,F,dana19@learnsector.com,"$160,000 ",4,Partial High School,Management,N,2837994659
12362,MR.,THOMAS,HARRISON,07-06-1941,,S,M,thomas25@learnsector.com,"$90,000 ",5,Bachelors,Management,Y,1181906849
12363,MRS.,KAYLA,THOMPSON,25-12-1941,,M,F,kayla16@learnsector.com,"$110,000 ",2,Graduate Degree,Management,N,3791202255
12364,MRS.,ERIN,ROGERS,28-10-1941,,M,F,erin23@learnsector.com,"$130,000 ",2,Bachelors,Management,Y,5925408619
12365,MR.,ALEX,EVANS,02-12-1942,,M,M,alex27@learnsector.com,"$80,000 ",5,Bachelors,Management,N,902270290
12366,MRS.,STEPHANIE,COX,07-10-1942,,M,F,stephanie16@learnsector.com,"$80,000 ",5,Bachelors,Management,Y,8185942070
12367,MS.,TRINITY,TOWNSEND,22-08-1973,,S,F,trinity4@learnsector.com,"$10,000 ",0,Partial High School,Manual,N,6851504482
12368,MR.,RODNEY,RUBIO,22-06-1973,,S,M,rodney15@learnsector.com,"$10,000 ",0,Partial High School,Manual,N,9869837662
12369,MR.,TERRENCE,LAL,10-06-1963,,S,M,terrence8@learnsector.com,"$60,000 ",4,Bachelors,Professional,N,8124675424
12370,MR.,PRESTON,PEREZ,27-06-1963,,M,M,preston19@learnsector.com,"$60,000 ",3,Bachelors,Professional,Y,1911363708
12371,MRS.,STEFANIE,SUBRAM,14-02-1963,,S,F,stefanie10@learnsector.com,"$60,000 ",3,Bachelors,Professional,Y,164290335
12372,,DARREN,PRASAD,18-09-1963,,S,NA,darren12@learnsector.com,"$60,000 ",3,Bachelors,Professional,N,4236711646
12373,MR.,ISAAC,GRAY,08-06-1974,,S,M,isaac5@learnsector.com,"$30,000 ",0,Partial College,Clerical,N,5216354256
12374,MS.,MARIE,KAPOOR,28-03-1980,,S,F,marie5@learnsector.com,"$20,000 ",0,Partial High School,Manual,N,5734182365
12375,MR.,JARROD,RAMAN,24-02-1980,,S,M,jarrod12@learnsector.com,"$20,000 ",0,Partial High School,Manual,Y,2255859953
12376,MS.,HOLLY,PEREZ,04-01-1980,,S,F,holly19@learnsector.com,"$20,000 ",0,Partial High School,Manual,N,75455266
12377,MR.,CHRISTOPHER,MILLER,14-03-1980,,S,M,christopher6@learnsector.com,"$20,000 ",0,Partial High School,Manual,N,3248717052
12378,MS.,BRIANNA,SANCHEZ,20-08-1979,,S,F,brianna25@learnsector.com,"$30,000 ",0,Partial College,Clerical,Y,3942395693
12379,MS.,BRIDGET,CHANDE,19-08-1978,,S,F,bridget17@learnsector.com,"$30,000 ",0,Partial College,Clerical,N,4164963053
12380,MR.,OMAR,YUAN,03-07-1974,,S,M,omar26@learnsector.com,"$30,000 ",0,High School,Manual,N,2539012662
12381,MR.,JOHNNY,LAL,17-02-1974,,M,M,johnny9@learnsector.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,4236955382
12382,MS.,TAMARA,CHEN,11-11-1972,,S,F,tamara33@learnsector.com,"$20,000 ",0,Partial High School,Manual,N,57872081
12383,MR.,ALBERT,GOMEZ,20-04-1973,,S,M,albert4@learnsector.com,"$30,000 ",0,High School,Manual,N,186936816
12384,MRS.,JACQUELYN,GUTIERREZ,10-01-1973,,M,F,jacquelyn11@learnsector.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,8814135210
12385,MRS.,TARA,RAJI,27-03-1973,,M,F,tara22@learnsector.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,4747125524
12386,MS.,KATHERINE,PERRY,04-08-1972,,S,F,katherine33@learnsector.com,"$20,000 ",0,Partial High School,Manual,N,373641246
12387,MS.,MEREDITH,VAZQUEZ,27-12-1972,,S,F,meredith38@learnsector.com,"$30,000 ",0,High School,Manual,N,438101148
12388,MS.,CASEY,KUMAR,19-07-1972,,S,F,casey8@learnsector.com,"$30,000 ",0,High School,Manual,N,379133844
12389,MR.,ALBERT,JIMÉNEZ,07-06-1972,,S,M,albert8@learnsector.com,"$30,000 ",0,High School,Manual,N,6457544162
12390,MRS.,DENISE,MARTINEZ,17-09-1972,,S,F,denise18@learnsector.com,"$40,000 ",1,Partial College,Clerical,N,9393399274
12391,MRS.,OLIVIA,KELLY,24-02-1972,,S,F,olivia46@learnsector.com,"$40,000 ",2,Partial College,Clerical,Y,6767325659
12392,MS.,NICHOLE,NATH,26-07-1971,,S,F,nichole18@learnsector.com,"$10,000 ",0,Partial High School,Manual,N,548444154
12393,MS.,BRENDA,SAI,16-07-1971,,S,F,brenda9@learnsector.com,"$20,000 ",0,Partial High School,Manual,N,6042968437
12394,MS.,ERIKA,SERRANO,13-03-1971,,S,F,erika14@learnsector.com,"$20,000 ",0,Partial High School,Manual,N,2914677125
12395,MR.,KYLE,CARTER,25-04-1971,,S,M,kyle39@learnsector.com,"$30,000 ",0,High School,Manual,Y,1043666209
12396,MS.,SUSAN,YANG,14-04-1971,,S,F,susan14@learnsector.com,"$30,000 ",0,High School,Manual,Y,9507704814
12397,MR.,SHAUN,CHAPMAN,14-03-1970,,S,M,shaun17@learnsector.com,"$40,000 ",2,Partial College,Clerical,Y,3134839998
12398,MRS.,ASHLEY,CLARK,07-12-1971,,S,F,ashley20@learnsector.com,"$40,000 ",2,Partial College,Clerical,Y,5238351294
12399,MR.,HENRY,CHAPMAN,09-12-1971,,S,M,henry4@learnsector.com,"$40,000 ",2,Partial College,Clerical,Y,8572773081
12400,MR.,ANDY,MARTIN,11-12-1971,,S,M,andy5@learnsector.com,"$40,000 ",2,Partial College,Clerical,Y,6108147146
12401,MRS.,KIMBERLY,RIVERA,05-09-1971,,S,F,kimberly19@learnsector.com,"$40,000 ",2,Partial College,Clerical,Y,8701679331
12403,MR.,HENRY,YOUNG,18-06-1971,,S,M,henry24@learnsector.com,"$40,000 ",2,Partial College,Clerical,Y,7639932279
12404,MRS.,KRYSTAL,LIANG,08-10-1971,,S,F,krystal17@learnsector.com,"$40,000 ",2,Partial College,Clerical,Y,8934594102
12405,MR.,COLE,SANCHEZ,19-09-1970,,S,M,cole18@learnsector.com,"$40,000 ",2,Partial College,Clerical,Y,8182351888
12406,MR.,ROSS,GUTIERREZ,22-01-1970,,S,M,ross29@learnsector.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N,646658954
12407,MR.,SHAWN,RAJI,27-08-1970,,S,M,shawn23@learnsector.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y,4377218961
12408,MR.,JON,LU,02-05-1970,,S,M,jon31@learnsector.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N,3285878954
12409,MRS.,SAVANNAH,HILL,23-03-1975,,S,F,savannah35@learnsector.com,"$40,000 ",3,Partial College,Clerical,Y,7278671384
12410,MRS.,MARIAH,RICHARDSON,12-06-1975,,S,F,mariah34@learnsector.com,"$40,000 ",3,Partial College,Clerical,Y,3272948544
12411,MR.,KEVIN,ALEXANDER,10-02-1975,,S,M,kevin21@learnsector.com,"$40,000 ",3,Partial College,Clerical,Y,763893785
12412,MRS.,MACKENZIE,WRIGHT,20-10-1930,,M,F,mackenzie41@learnsector.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y,7324562747
12413,MR.,JAMES,GONZALES,03-07-1966,,S,M,james32@learnsector.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N,6317526326
12414,MR.,ETHAN,LAL,21-06-1966,,S,M,ethan25@learnsector.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N,6091336407
12415,MS.,BRIANNA,RICHARDSON,11-02-1966,,S,F,brianna36@learnsector.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N,8997032425
12416,MS.,VERONICA,MARTINEZ,14-08-1966,,S,F,veronica19@learnsector.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y,6604783842
12417,MS.,ALEXIS,BRYANT,25-11-1966,,S,F,alexis41@learnsector.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y,1976446321
12418,MR.,ROBERT,HERNANDEZ,24-10-1953,,S,M,robert60@learnsector.com,"$20,000 ",2,High School,Manual,N,673374950
12420,MR.,SPENCER,HAYES,20-08-1953,,M,M,spencer25@learnsector.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,2971229750
12421,MR.,CAMERON,HUGHES,03-12-1953,,M,M,cameron6@learnsector.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,2916455163
12422,MRS.,HAILEY,EVANS,23-10-1953,,M,F,hailey43@learnsector.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,6125715858
12423,MRS.,SARAH,THOMPSON,25-04-1954,,S,F,sarah17@learnsector.com,"$20,000 ",3,Partial High School,Clerical,N,9344169805
12424,MRS.,REBECCA,MITCHELL,24-09-1954,,M,F,rebecca13@learnsector.com,"$30,000 ",1,High School,Manual,Y,4003639860
12425,MR.,BRANDON,WHITE,03-05-1954,,M,M,brandon33@learnsector.com,"$30,000 ",1,High School,Clerical,Y,6618142656
12426,MR.,CODY,COX,23-09-1954,,M,M,cody11@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,4871509342
12427,MRS.,KIMBERLY,STEWART,02-08-1954,,M,F,kimberly24@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,5335875402
12428,MR.,SEAN,MORRIS,02-07-1955,,M,M,sean26@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,6907479522
12429,MR.,MELVIN,BLACK,27-11-1955,,M,M,melvin19@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,385561323
12431,MR.,WYATT,THOMAS,21-03-1955,,M,M,wyatt11@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,8313006096
12432,MR.,NATHAN,CLARK,25-07-1955,,M,M,nathan53@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,5479038536
12433,MR.,ANTONIO,PRICE,20-07-1955,,M,M,antonio0@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,5406992760
12434,MR.,THOMAS,KUMAR,03-09-1955,,M,M,thomas31@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,8459258813
12435,MRS.,CHRISTY,ZHOU,10-10-1955,,M,F,christy8@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,3752982469
12436,MR.,ALBERT,DIAZ,18-06-1955,,M,M,albert5@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,1209828928
12437,MR.,JEREMY,YOUNG,15-06-1955,,M,M,jeremy8@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,6674387007
12438,MRS.,BAILEY,ROGERS,19-10-1955,,S,F,bailey17@learnsector.com,"$80,000 ",5,Graduate Degree,Skilled Manual,Y,4766055665
12439,MRS.,MEGAN,BENNETT,26-05-1956,,M,F,megan51@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,145149088
12440,MR.,FRANCISCO,CHANDRA,10-12-1956,,M,M,francisco3@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,4751529950
12441,MR.,TREVOR,SIMMONS,21-11-1957,,M,M,trevor15@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,5754704148
12442,MRS.,ALLISON,RICHARDSON,08-04-1957,,M,F,allison8@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,6962659293
12443,MR.,GARRETT,JAMES,22-05-1957,,M,M,garrett3@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,4993914465
12444,MRS.,MACKENZIE,PHILLIPS,22-04-1957,,M,F,mackenzie28@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,4035692308
12445,MR.,CAMERON,TAYLOR,27-03-1957,,M,M,cameron49@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,9345575393
12446,,JASMINE,HALL,08-03-1957,,M,NA,jasmine21@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,2162611128
12447,MR.,CARSON,HAYES,24-10-1957,,M,M,carson22@learnsector.com,"$40,000 ",1,Partial College,Clerical,Y,8977795676
12448,MRS.,HAILEY,COX,20-05-1958,,S,F,hailey11@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,6903345181
12449,MR.,DYLAN,BROWN,03-09-1958,,S,M,dylan39@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,7626442439
12450,MR.,CODY,COOK,23-09-1958,,M,M,cody21@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,9474596409
12451,MRS.,ANNA,SIMMONS,08-10-1958,,S,F,anna40@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,2393871277
12452,MR.,SEAN,SANCHEZ,24-11-1958,,M,M,sean25@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,9618161647
12453,MRS.,MADISON,BENNETT,05-10-1958,,S,F,madison36@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,1185178504
12454,MR.,SAMUEL,GRIFFIN,03-02-1959,,M,M,samuel20@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,9771348743
12455,MR.,BENJAMIN,LEWIS,04-10-1959,,M,M,benjamin58@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,418205858
12456,MR.,THOMAS,CHEN,16-08-1959,,M,M,thomas28@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,225700460
12457,MRS.,MISTY,RAI,09-02-1959,,S,F,misty19@learnsector.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,4419077960
12458,MRS.,VERONICA,SANCHEZ,27-05-1968,,M,F,veronica22@learnsector.com,"$30,000 ",1,Bachelors,Clerical,Y,3531271824
12459,MRS.,STEFANIE,RODRIGUEZ,13-09-1968,,S,F,stefanie17@learnsector.com,"$30,000 ",1,Bachelors,Clerical,N,149941713
12460,MRS.,DOMINIQUE,MALHOTRA,23-11-1968,,S,F,dominique4@learnsector.com,"$30,000 ",1,Bachelors,Clerical,N,5444106492
12461,MS.,RUTH,SURI,28-02-1968,,M,F,ruth6@learnsector.com,"$40,000 ",0,Graduate Degree,Clerical,Y,971305887
12462,MR.,LEVI,SURI,06-11-1968,,M,M,levi0@learnsector.com,"$40,000 ",0,Graduate Degree,Clerical,Y,535604831
12463,MR.,TODD,HUANG,23-11-1968,,M,M,todd7@learnsector.com,"$40,000 ",0,Graduate Degree,Clerical,Y,9052621923
12464,MR.,JARED,COOK,15-10-1967,,S,M,jared23@learnsector.com,"$10,000 ",3,High School,Manual,Y,9615127507
12465,MRS.,CASSANDRA,PATEL,23-02-1967,,M,F,cassandra3@learnsector.com,"$20,000 ",1,Partial College,Manual,Y,7125895845
12466,MR.,WILLIE,HE,26-04-1967,,M,M,willie17@learnsector.com,"$20,000 ",1,Partial College,Manual,Y,4755792256
12467,MRS.,JENNIFER,JONES,04-07-1967,,S,F,jennifer31@learnsector.com,"$20,000 ",1,Partial College,Manual,N,938476807
12468,MR.,WAYNE,NATH,25-10-1967,,M,M,wayne21@learnsector.com,"$30,000 ",1,Bachelors,Clerical,Y,1498406859
12469,MR.,SHANE,SRINI,21-08-1966,,M,M,shane12@learnsector.com,"$20,000 ",1,High School,Manual,Y,6289954209
12470,MRS.,BARBARA,HE,02-06-1966,,M,F,barbara27@learnsector.com,"$20,000 ",1,High School,Manual,Y,3779236223
12471,MS.,LACEY,ZENG,14-05-1967,,M,F,lacey35@learnsector.com,"$40,000 ",0,Bachelors,Clerical,Y,2871868138
12472,MR.,JEFFERY,ZHANG,09-09-1966,,M,M,jeffery0@learnsector.com,"$30,000 ",1,Bachelors,Clerical,Y,4216482567
12473,MR.,SERGIO,SAI,15-11-1966,,M,M,sergio6@learnsector.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,7634389272
12474,MRS.,TAMMY,CHANDRA,22-12-1966,,M,F,tammy2@learnsector.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,677397669
12475,MR.,LOGAN,CARTER,25-03-1965,,S,M,logan36@learnsector.com,"$10,000 ",4,Partial High School,Manual,Y,9325203068
12476,MR.,RODNEY,JIMENEZ,02-06-1965,,S,M,rodney1@learnsector.com,"$20,000 ",2,High School,Manual,Y,5426538616
12477,MRS.,ROBIN,GILL,23-12-1965,,M,F,robin10@learnsector.com,"$20,000 ",2,High School,Manual,N,6703086346
12478,MR.,RUBEN,MEHTA,17-02-1965,,S,M,ruben15@learnsector.com,"$20,000 ",2,High School,Manual,Y,2957501719
12479,MRS.,PRISCILLA,TANG,05-12-1965,,M,F,priscilla3@learnsector.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,745746942
12480,MRS.,MEREDITH,ALVAREZ,16-04-1964,,S,F,meredith27@learnsector.com,"$10,000 ",5,Partial High School,Manual,Y,2052446180
12481,MR.,VICTOR,DIAZ,09-07-1964,,S,M,victor4@learnsector.com,"$10,000 ",5,Partial High School,Manual,Y,4501997669
12482,MR.,JEROME,BROWNING,03-06-1964,,S,M,jerome14@learnsector.com,"$10,000 ",3,Partial High School,Manual,Y,753652175
12483,MRS.,AMANDA,PEREZ,04-04-1964,,S,F,amanda55@learnsector.com,"$20,000 ",2,High School,Manual,Y,3542539686
12484,MRS.,LORI,SUAREZ,04-03-1964,,S,F,lori19@learnsector.com,"$20,000 ",2,High School,Manual,Y,9903167531
12485,MRS.,VERONICA,SUBRAM,25-03-1964,,S,F,veronica14@learnsector.com,"$20,000 ",3,High School,Manual,Y,8119533984
12486,MRS.,KRISTEN,YE,02-10-1964,,S,F,kristen8@learnsector.com,"$20,000 ",3,High School,Manual,Y,8921467521
12487,MR.,WILLIE,ZHU,04-06-1964,,S,M,willie12@learnsector.com,"$20,000 ",3,High School,Manual,Y,5248899311
